File Name,Total Annual (GJ),Elec Annual (GJ),Gas Annual (GJ),Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/oa_area_residence=0.12/instance-out.sql,4521.91,3457.53,1064.37,426.54,342.61,288.81,238.27,228.84,231.67,257.66,268.22,231.37,235.47,310.09,397.97,101.02,92.29,100.28,92.69,89.80,81.29,79.92,78.66,78.03,85.20,88.24,96.96
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/oa_area_residence=0/instance-out.sql,4011.55,2947.19,1064.36,236.45,212.68,232.46,236.74,255.12,257.22,276.59,282.00,256.20,246.30,224.34,231.09,101.01,92.29,100.29,92.69,89.79,81.29,79.91,78.66,78.03,85.20,88.24,96.95
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/oa_person_corridor=0/instance-out.sql,4131.43,3067.07,1064.36,314.21,261.63,231.93,221.08,237.42,244.42,268.12,276.33,243.38,229.55,244.78,294.23,101.02,92.29,100.28,92.69,89.80,81.29,79.92,78.66,78.03,85.20,88.24,96.95
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/oa_person_corridor=30/instance-out.sql,4131.43,3067.07,1064.36,314.21,261.63,231.93,221.08,237.42,244.42,268.12,276.33,243.38,229.55,244.78,294.23,101.02,92.29,100.28,92.69,89.80,81.29,79.92,78.66,78.03,85.20,88.24,96.95
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/oa_person_office=0/instance-out.sql,4130.62,3066.26,1064.36,313.90,261.44,231.92,221.11,237.44,244.43,268.13,276.34,243.40,229.57,244.65,293.92,101.02,92.29,100.28,92.69,89.80,81.29,79.92,78.66,78.03,85.20,88.24,96.96
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/oa_person_office=30/instance-out.sql,4134.55,3070.18,1064.36,315.26,262.31,232.15,220.99,237.28,244.33,268.08,276.31,243.30,229.43,245.44,295.31,101.02,92.29,100.28,92.69,89.80,81.29,79.92,78.66,78.03,85.20,88.24,96.96
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/oa_person_residence=0/instance-out.sql,4008.40,2944.04,1064.36,244.20,216.54,229.10,233.14,252.27,255.42,275.60,281.54,254.43,242.94,223.22,235.64,101.01,92.29,100.29,92.69,89.79,81.29,79.91,78.66,78.03,85.20,88.24,96.95
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/oa_person_residence=30/instance-out.sql,6507.22,5442.84,1064.38,792.95,639.70,557.65,417.01,332.10,240.23,239.74,252.92,251.60,399.31,575.86,743.77,101.02,92.29,100.28,92.69,89.80,81.29,79.92,78.66,78.03,85.20,88.24,96.95
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/roof_base_cavity_insul=0/instance-out.sql,4131.43,3067.07,1064.36,314.21,261.63,231.93,221.08,237.42,244.42,268.12,276.33,243.38,229.55,244.78,294.23,101.02,92.29,100.28,92.69,89.80,81.29,79.92,78.66,78.03,85.20,88.24,96.95
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/roof_base_cavity_insul=38/instance-out.sql,4088.59,3024.23,1064.36,304.93,255.26,228.38,219.52,236.24,242.95,266.24,274.56,242.38,228.69,239.49,285.59,101.02,92.29,100.28,92.69,89.80,81.29,79.92,78.66,78.03,85.20,88.24,96.96
