File Name,Total Annual (GJ),Elec Annual (GJ),Gas Annual (GJ),Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/occupant_density_produce=0.5/instance-out.sql,9884.87,7134.26,2750.61,558.00,508.73,569.05,568.10,608.73,617.23,668.76,696.45,624.25,593.81,559.04,562.11,425.87,352.77,296.26,216.24,166.82,109.24,82.57,71.13,114.88,202.38,305.04,407.41
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/occupant_density_produce=2/instance-out.sql,16957.77,9876.57,7081.20,746.69,682.30,765.56,782.45,849.34,887.00,973.61,1017.32,876.43,800.33,744.99,750.55,1061.59,850.31,718.60,540.55,442.38,325.97,289.16,276.92,364.53,510.84,740.07,960.27
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/occupant_density_sales=0.5/instance-out.sql,14810.08,10728.44,4081.65,828.07,753.69,844.20,852.42,917.93,946.82,1034.25,1080.07,938.09,877.36,822.72,832.81,729.74,579.10,444.87,302.89,222.12,130.58,93.04,82.78,146.38,264.12,450.91,635.10
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/occupant_density_sales=2/instance-out.sql,39971.72,23989.26,15982.46,1781.59,1627.34,1826.68,1891.44,2068.29,2201.29,2452.46,2565.41,2132.98,1898.18,1757.84,1785.77,2463.12,1939.26,1642.32,1248.58,1035.69,738.08,595.31,550.07,827.32,1186.29,1647.66,2108.76
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/roof_base_cavity_insul=0/instance-out.sql,7992.95,6283.03,1709.92,499.62,455.20,508.46,502.80,535.42,534.99,572.54,592.30,546.39,530.19,501.28,503.82,233.63,206.06,186.08,140.55,108.80,75.80,57.25,47.44,76.56,136.71,192.55,248.47
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/roof_base_cavity_insul=38/instance-out.sql,7992.86,6283.02,1709.84,499.62,455.20,508.46,502.80,535.42,534.99,572.54,592.30,546.39,530.19,501.28,503.82,233.61,206.04,186.07,140.55,108.81,75.80,57.26,47.44,76.56,136.71,192.54,248.45
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/roof_base_cont_insul=0/instance-out.sql,10388.87,7366.06,3022.81,581.84,530.04,590.14,587.56,631.21,637.50,689.89,705.22,637.80,610.17,578.57,586.12,545.00,428.73,324.86,204.11,128.60,69.38,50.02,46.85,90.20,216.66,375.26,543.13
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/roof_base_cont_insul=20/instance-out.sql,7973.25,6286.90,1686.35,500.02,455.54,508.87,503.15,535.75,535.27,572.70,592.42,546.69,530.61,501.68,504.19,228.71,202.30,183.39,139.22,108.49,76.02,57.43,47.32,75.98,134.74,189.24,243.50
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/roof_base_type=Attic Roof with Steel Joists/instance-out.sql,7992.95,6283.03,1709.92,499.62,455.20,508.46,502.80,535.42,534.99,572.54,592.30,546.39,530.19,501.28,503.82,233.63,206.06,186.08,140.55,108.80,75.80,57.25,47.44,76.56,136.71,192.55,248.47
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/roof_base_type=Attic Roof with Wood Joists/instance-out.sql,7992.95,6283.03,1709.92,499.62,455.20,508.46,502.80,535.42,534.99,572.54,592.30,546.39,530.19,501.28,503.82,233.63,206.06,186.08,140.55,108.80,75.80,57.25,47.44,76.56,136.71,192.55,248.47
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/roof_base_type=Concrete Roof/instance-out.sql,7983.41,6339.52,1643.89,504.62,459.66,513.38,507.43,540.18,539.58,576.98,596.76,550.95,535.17,506.05,508.77,227.41,200.66,179.99,135.36,104.00,71.33,52.10,42.14,70.97,131.27,186.73,241.92
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/roof_base_type=Insulation Entirely Above Deck/instance-out.sql,7992.95,6283.03,1709.92,499.62,455.20,508.46,502.80,535.42,534.99,572.54,592.30,546.39,530.19,501.28,503.82,233.63,206.06,186.08,140.55,108.80,75.80,57.25,47.44,76.56,136.71,192.55,248.47
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/roof_base_type=Metal Roof/instance-out.sql,7992.95,6283.03,1709.92,499.62,455.20,508.46,502.80,535.42,534.99,572.54,592.30,546.39,530.19,501.28,503.82,233.63,206.06,186.08,140.55,108.80,75.80,57.25,47.44,76.56,136.71,192.55,248.47
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/roof_emittance=0.25/instance-out.sql,7936.12,6300.60,1635.52,500.63,456.13,509.61,504.11,537.03,536.84,574.88,594.70,548.16,531.42,502.29,504.80,227.68,199.91,178.34,133.35,101.44,69.52,52.48,43.73,70.16,130.22,187.04,241.66
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/roof_emittance=0.95/instance-out.sql,7999.93,6282.08,1717.85,499.59,455.17,508.42,502.73,535.34,534.88,572.38,592.11,546.26,530.14,501.26,503.79,234.26,206.76,186.87,141.35,109.62,76.50,57.78,47.86,77.21,137.38,193.09,249.18
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/roof_exterior_type=Asphalt Shingles/instance-out.sql,7993.87,6282.18,1711.69,499.58,455.16,508.40,502.73,535.33,534.92,572.43,592.21,546.27,530.13,501.25,503.78,233.73,206.15,186.23,140.76,108.98,75.99,57.36,47.55,76.75,136.95,192.66,248.59
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/roof_exterior_type=Metal Decking/instance-out.sql,7991.42,6284.21,1707.21,499.66,455.24,508.49,502.89,535.53,535.20,572.82,592.60,546.40,530.21,501.31,503.86,234.69,206.51,185.86,139.41,107.26,74.30,56.31,46.95,76.32,136.70,193.14,249.75
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/roof_exterior_type=Metal Roof/instance-out.sql,7986.93,6283.93,1703.00,499.60,455.19,508.44,502.86,535.50,535.20,572.87,592.66,546.39,530.17,501.25,503.80,234.39,206.18,185.42,138.96,106.79,73.88,56.01,46.72,75.99,136.35,192.89,249.42
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/roof_exterior_type=None/instance-out.sql,7996.27,6282.27,1714.00,499.59,455.17,508.39,502.73,535.33,534.94,572.47,592.23,546.27,530.12,501.25,503.79,234.39,206.61,186.51,140.82,108.87,75.82,57.22,47.46,76.72,137.17,193.08,249.34
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/roof_exterior_type=Roof Membrane/instance-out.sql,7992.95,6283.03,1709.92,499.62,455.20,508.46,502.80,535.42,534.99,572.54,592.30,546.39,530.19,501.28,503.82,233.63,206.06,186.08,140.55,108.80,75.80,57.25,47.44,76.56,136.71,192.55,248.47
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/roof_exterior_type=Tile/instance-out.sql,7999.53,6282.97,1716.56,499.64,455.22,508.48,502.80,535.43,534.97,572.51,592.24,546.35,530.20,501.31,503.84,234.45,206.83,186.79,141.14,109.35,76.19,57.54,47.65,76.95,137.23,193.12,249.32
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/roof_exterior_type=Wood Shingles/instance-out.sql,7991.24,6281.95,1709.28,499.57,455.15,508.40,502.72,535.32,534.88,572.39,592.14,546.25,530.13,501.24,503.77,233.07,205.66,185.95,140.66,109.05,76.12,57.48,47.61,76.75,136.74,192.27,247.92
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/roof_interior_type=Gypsum 1-2in/instance-out.sql,7999.58,6283.36,1716.21,499.67,455.23,508.54,502.86,535.49,535.02,572.51,592.20,546.41,530.27,501.34,503.84,233.90,206.51,186.78,141.35,109.67,76.49,57.75,47.69,77.07,137.34,192.97,248.70
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/roof_interior_type=Gypsum 5-8in/instance-out.sql,8005.51,6288.75,1716.76,500.11,455.63,509.00,503.31,535.96,535.48,572.96,592.64,546.87,530.74,501.77,504.27,233.65,206.42,186.82,141.52,109.90,76.73,57.92,47.76,77.24,137.45,192.88,248.46
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/roof_interior_type=Metal Decking/instance-out.sql,7992.95,6283.03,1709.92,499.62,455.20,508.46,502.80,535.42,534.99,572.54,592.30,546.39,530.19,501.28,503.82,233.63,206.06,186.08,140.55,108.80,75.80,57.25,47.44,76.56,136.71,192.55,248.47
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/roof_interior_type=None/instance-out.sql,7984.99,6283.18,1701.81,499.63,455.22,508.44,502.79,535.41,535.03,572.59,592.39,546.37,530.18,501.29,503.84,232.80,205.23,185.13,139.74,108.06,75.29,56.91,47.22,76.10,135.95,191.72,247.65
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/roof_reflectance=0.2/instance-out.sql,7981.15,6284.96,1696.18,499.66,455.24,508.53,502.94,535.64,535.28,572.95,592.69,546.57,530.28,501.33,503.85,232.97,205.16,184.61,138.88,106.95,74.18,56.10,46.67,75.43,135.60,191.83,247.80
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/roof_reflectance=0.8/instance-out.sql,8058.55,6273.07,1785.48,499.41,454.98,508.08,502.11,534.39,533.60,570.54,590.28,545.25,529.76,501.05,503.61,237.24,210.96,193.70,149.30,119.07,85.05,63.91,52.01,83.22,142.47,196.35,252.19
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/slab_insulation_extent=0/instance-out.sql,7992.95,6283.03,1709.92,499.62,455.20,508.46,502.80,535.42,534.99,572.54,592.30,546.39,530.19,501.28,503.82,233.63,206.06,186.08,140.55,108.80,75.80,57.25,47.44,76.56,136.71,192.55,248.47
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/slab_insulation_extent=24/instance-out.sql,7992.95,6283.03,1709.92,499.62,455.20,508.46,502.80,535.42,534.99,572.54,592.30,546.39,530.19,501.28,503.82,233.63,206.06,186.08,140.55,108.80,75.80,57.25,47.44,76.56,136.71,192.55,248.47
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/thermal_bridging=FALSE/instance-out.sql,7992.95,6283.03,1709.92,499.62,455.20,508.46,502.80,535.42,534.99,572.54,592.30,546.39,530.19,501.28,503.82,233.63,206.06,186.08,140.55,108.80,75.80,57.25,47.44,76.56,136.71,192.55,248.47
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/thermal_bridging=TRUE/instance-out.sql,7992.95,6283.03,1709.92,499.62,455.20,508.46,502.80,535.42,534.99,572.54,592.30,546.39,530.19,501.28,503.82,233.63,206.06,186.08,140.55,108.80,75.80,57.25,47.44,76.56,136.71,192.55,248.47
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/wall_base_cavity_insul=0/instance-out.sql,7992.95,6283.03,1709.92,499.62,455.20,508.46,502.80,535.42,534.99,572.54,592.30,546.39,530.19,501.28,503.82,233.63,206.06,186.08,140.55,108.80,75.80,57.25,47.44,76.56,136.71,192.55,248.47
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/wall_base_cavity_insul=19/instance-out.sql,7992.84,6283.02,1709.82,499.62,455.20,508.46,502.80,535.42,534.99,572.54,592.30,546.39,530.19,501.28,503.82,233.61,206.04,186.07,140.55,108.80,75.80,57.26,47.44,76.56,136.71,192.54,248.45
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/wall_base_cont_insul=0/instance-out.sql,8158.17,6278.61,1879.56,499.23,454.93,507.98,502.38,535.00,534.61,572.37,592.27,545.90,529.66,500.79,503.49,272.29,235.46,205.49,149.97,112.34,75.76,55.78,46.15,76.92,146.86,217.08,285.44
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/wall_base_cont_insul=10/instance-out.sql,7977.93,6281.90,1696.02,499.55,455.12,508.39,502.72,535.33,534.90,572.41,592.12,546.31,530.11,501.21,503.73,230.22,203.45,184.62,139.85,108.59,75.86,57.47,47.63,76.63,136.02,190.58,245.11
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/wall_base_type=Concrete MW Partially Grouted/instance-out.sql,7989.61,6283.04,1706.57,499.64,455.21,508.47,502.79,535.42,534.99,572.53,592.28,546.39,530.20,501.30,503.83,232.91,205.51,185.72,140.36,108.69,75.76,57.25,47.43,76.51,136.54,192.13,247.78
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/wall_base_type=Concrete MW Solid Grouted/instance-out.sql,7992.95,6283.03,1709.92,499.62,455.20,508.46,502.80,535.42,534.99,572.54,592.30,546.39,530.19,501.28,503.82,233.63,206.06,186.08,140.55,108.80,75.80,57.25,47.44,76.56,136.71,192.55,248.47
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/wall_base_type=Concrete NW Solid/instance-out.sql,7996.69,6282.35,1714.33,499.55,455.14,508.39,502.75,535.37,534.95,572.51,592.27,546.33,530.13,501.21,503.75,234.53,206.72,186.55,140.83,108.97,75.87,57.29,47.49,76.66,136.97,193.11,249.35
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/wall_base_type=Concrete with Steel Framing/instance-out.sql,7981.02,6282.28,1698.75,499.57,455.14,508.41,502.74,535.37,534.93,572.45,592.17,546.34,530.15,501.24,503.76,230.88,203.96,184.91,139.99,108.63,75.85,57.43,47.60,76.62,136.15,190.96,245.77
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/wall_base_type=Concrete with Wood Framing/instance-out.sql,7981.02,6282.28,1698.75,499.57,455.14,508.41,502.74,535.37,534.93,572.45,592.17,546.34,530.15,501.24,503.76,230.88,203.96,184.91,139.99,108.63,75.85,57.43,47.60,76.62,136.15,190.96,245.77
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/wall_base_type=Granite 10in/instance-out.sql,7983.69,6282.27,1701.41,499.56,455.14,508.40,502.73,535.36,534.94,572.47,592.23,546.32,530.14,501.23,503.75,231.64,204.52,185.18,140.15,108.61,75.82,57.37,47.51,76.54,136.25,191.36,246.48
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/wall_base_type=Metal Panels/instance-out.sql,7992.48,6269.52,1722.96,498.36,454.11,507.20,501.71,534.33,533.98,571.61,591.33,545.32,528.95,500.05,502.57,233.47,206.28,187.27,142.11,110.72,77.42,58.91,48.93,78.45,137.99,193.02,248.38
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/wall_base_type=Steel Framing at 16 in. on center/instance-out.sql,7992.48,6269.52,1722.96,498.36,454.11,507.20,501.71,534.33,533.98,571.61,591.33,545.32,528.95,500.05,502.57,233.47,206.28,187.27,142.11,110.72,77.42,58.91,48.93,78.45,137.99,193.02,248.38
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/wall_base_type=Steel Framing at 24 in. on center/instance-out.sql,7992.48,6269.52,1722.96,498.36,454.11,507.20,501.71,534.33,533.98,571.61,591.33,545.32,528.95,500.05,502.57,233.47,206.28,187.27,142.11,110.72,77.42,58.91,48.93,78.45,137.99,193.02,248.38
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/wall_base_type=Wood Framing at 16 in. on center/instance-out.sql,7992.48,6269.52,1722.96,498.36,454.11,507.20,501.71,534.33,533.98,571.61,591.33,545.32,528.95,500.05,502.57,233.47,206.28,187.27,142.11,110.72,77.42,58.91,48.93,78.45,137.99,193.02,248.38
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/wall_base_type=Wood Framing at 24 in. on center/instance-out.sql,7992.48,6269.52,1722.96,498.36,454.11,507.20,501.71,534.33,533.98,571.61,591.33,545.32,528.95,500.05,502.57,233.47,206.28,187.27,142.11,110.72,77.42,58.91,48.93,78.45,137.99,193.02,248.38
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/wall_exterior_type=Brick Veneer/instance-out.sql,7981.04,6279.01,1702.03,499.35,454.94,508.17,502.44,535.05,534.59,572.12,591.86,546.04,529.89,501.03,503.54,231.23,204.47,185.18,140.49,108.88,76.12,57.61,47.60,76.67,136.44,191.16,246.17
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/wall_exterior_type=Concrete Block Veneer/instance-out.sql,7978.14,6277.80,1700.34,499.25,454.85,508.07,502.35,534.94,534.49,572.00,591.74,545.94,529.79,500.94,503.44,230.67,204.09,184.99,140.46,108.91,76.20,57.71,47.67,76.75,136.39,190.86,245.66
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/wall_exterior_type=Metal Siding/instance-out.sql,7993.81,6282.89,1710.93,499.61,455.19,508.45,502.79,535.41,534.98,572.54,592.29,546.38,530.18,501.27,503.80,233.83,206.20,186.19,140.62,108.85,75.82,57.26,47.46,76.59,136.77,192.68,248.66
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/wall_exterior_type=None/instance-out.sql,7996.69,6281.07,1715.62,499.49,455.08,508.31,502.65,535.25,534.80,572.32,592.06,546.23,530.04,501.15,503.69,234.21,206.68,186.73,141.19,109.38,76.19,57.55,47.68,76.85,137.19,192.99,248.99
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/wall_exterior_type=Spandrel Glass/instance-out.sql,7993.39,6283.01,1710.37,499.62,455.20,508.46,502.80,535.42,534.99,572.54,592.30,546.39,530.19,501.28,503.81,233.73,206.13,186.13,140.58,108.82,75.80,57.25,47.45,76.57,136.73,192.61,248.57
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/wall_exterior_type=Stone Slab/instance-out.sql,7992.77,6282.05,1710.72,499.58,455.16,508.40,502.71,535.33,534.88,572.40,592.16,546.29,530.13,501.24,503.77,233.48,206.07,186.16,140.80,109.04,75.99,57.40,47.53,76.62,136.84,192.49,248.29
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/wall_exterior_type=Stucco/instance-out.sql,7992.95,6283.03,1709.92,499.62,455.20,508.46,502.80,535.42,534.99,572.54,592.30,546.39,530.19,501.28,503.82,233.63,206.06,186.08,140.55,108.80,75.80,57.25,47.44,76.56,136.71,192.55,248.47
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/wall_exterior_type=Wood Siding/instance-out.sql,7986.47,6280.98,1705.49,499.48,455.06,508.30,502.62,535.24,534.81,572.33,592.08,546.20,530.04,501.14,503.67,232.33,205.19,185.56,140.45,108.80,75.92,57.42,47.52,76.66,136.57,191.82,247.24
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/wall_interior_type=Gypsum 1-2in/instance-out.sql,7993.64,6283.10,1710.54,499.63,455.21,508.46,502.81,535.43,535.01,572.56,592.31,546.39,530.20,501.28,503.82,233.80,206.17,186.11,140.57,108.82,75.80,57.25,47.45,76.56,136.73,192.63,248.64
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/wall_interior_type=Gypsum 5-8in/instance-out.sql,7992.95,6283.03,1709.92,499.62,455.20,508.46,502.80,535.42,534.99,572.54,592.30,546.39,530.19,501.28,503.82,233.63,206.06,186.08,140.55,108.80,75.80,57.25,47.44,76.56,136.71,192.55,248.47
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/wall_interior_type=None/instance-out.sql,7996.03,6283.34,1712.69,499.63,455.21,508.45,502.81,535.44,535.05,572.62,592.39,546.41,530.20,501.28,503.83,234.43,206.61,186.23,140.59,108.84,75.80,57.23,47.44,76.57,136.77,192.92,249.26
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/window_shgc=0.25/instance-out.sql,8024.59,6281.94,1742.65,499.61,455.19,508.41,502.71,535.31,534.89,572.38,592.01,546.23,530.10,501.27,503.82,236.18,209.50,190.01,143.76,111.49,77.88,58.83,48.98,79.27,140.77,194.86,251.11
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/window_shgc=0.6/instance-out.sql,7945.46,6285.32,1660.13,499.64,455.23,508.56,502.98,535.63,535.23,572.93,592.96,546.68,530.35,501.32,503.82,230.40,201.40,180.21,135.11,103.94,71.93,54.38,44.99,72.45,130.84,189.51,244.99
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/window_transmittance=0.2/instance-out.sql,7992.95,6283.03,1709.92,499.62,455.20,508.46,502.80,535.42,534.99,572.54,592.30,546.39,530.19,501.28,503.82,233.63,206.06,186.08,140.55,108.80,75.80,57.25,47.44,76.56,136.71,192.55,248.47
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/window_transmittance=0.8/instance-out.sql,7992.95,6283.03,1709.92,499.62,455.20,508.46,502.80,535.42,534.99,572.54,592.30,546.39,530.19,501.28,503.82,233.63,206.06,186.08,140.55,108.80,75.80,57.25,47.44,76.56,136.71,192.55,248.47
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/window_u=0.15/instance-out.sql,7942.27,6289.27,1653.01,500.16,455.65,509.04,503.38,536.02,535.54,573.02,592.68,546.92,530.81,501.79,504.26,224.36,198.75,179.77,136.25,105.68,73.61,55.71,46.01,74.43,132.39,186.10,239.95
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/window_u=0.8/instance-out.sql,7991.60,6285.68,1705.92,499.80,455.37,508.64,502.99,535.62,535.23,572.86,592.74,546.61,530.36,501.46,504.01,234.55,206.40,185.73,139.74,107.72,74.79,56.43,46.88,75.59,135.99,192.89,249.20

File Name,Net Site EUI (MJ/m2),Net Source EUI (MJ/m2),Total Energy/Net Site Energy (GJ),Total Energy/Net Source Energy (GJ)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/air_leakage=0.15/instance-out.sql,1863.91,5386.23,7792.64,22518.70
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/air_leakage=1/instance-out.sql,2032.02,5625.84,8495.45,23520.46
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/below_grade_wall_insul=0/instance-out.sql,1911.83,5447.67,7992.95,22775.60
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/below_grade_wall_insul=20/instance-out.sql,1910.51,5450.82,7987.46,22788.76
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/control_option=ASTRONOMICALCLOCK/instance-out.sql,1911.83,5447.67,7992.95,22775.60
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/control_option=SCHEDULENAMEONLY/instance-out.sql,1964.71,5624.30,8214.03,23514.02
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/cool_sizing_factor=1/instance-out.sql,1888.64,5341.62,7896.01,22332.21
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/cool_sizing_factor=2/instance-out.sql,1911.83,5447.67,7992.95,22775.60
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/cooling_coil_cop_bakery=1/instance-out.sql,1933.43,5519.82,8083.26,23077.23
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/cooling_coil_cop_bakery=3.5/instance-out.sql,1911.83,5447.67,7992.95,22775.60
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/retail-supermarket/sensitivity/runs/cooling_coil_cop_bulkstorage=1/instance-out.sql,1914.53,5456.72,8004.27,22813.40
